theta_cs, phi_cs, theta_prime, phi_prime
1.64204,1.57532,2.66592,3.43881
1.6428,1.57532,2.66655,3.44102
1.64357,1.57532,2.66775,3.44601
1.64434,1.57532,2.66926,3.45252
1.6451,1.57532,2.66879,3.44939
1.64587,1.57532,2.67078,3.45824
1.64663,1.57532,2.67065,3.45684
1.6474,1.57532,2.67193,3.46226
1.64817,1.57532,2.67257,3.46461
1.64893,1.57532,2.67431,3.47235
1.6497,1.57532,2.67445,3.47223
1.65046,1.57532,2.67533,3.47582
1.65123,1.57532,2.67692,3.48293
1.652,1.57532,2.67682,3.4816
1.65276,1.57532,2.67811,3.48729
1.65353,1.57532,2.67843,3.48805
1.65429,1.57532,2.67909,3.49059
1.65506,1.57532,2.67956,3.49216
1.65583,1.57532,2.68129,3.50011
1.65659,1.57532,2.68139,3.49982
1.65736,1.57532,2.68185,3.50132
1.65813,1.57532,2.68328,3.50784
1.65889,1.57532,2.6846,3.51377
1.65966,1.57532,2.68449,3.51246
1.66042,1.57532,2.68558,3.51727
1.66119,1.57532,2.68668,3.52216
1.66196,1.57532,2.68714,3.52377
1.66272,1.57532,2.68734,3.52396
1.66349,1.57532,2.68872,3.53039
1.66425,1.57532,2.68855,3.52868
1.66502,1.57532,2.68942,3.53246
1.66579,1.57532,2.69028,3.53615
1.66655,1.57532,2.69162,3.54242
1.66732,1.57532,2.69166,3.54186
1.66808,1.57532,2.69234,3.54463
1.66885,1.57532,2.69316,3.54819
1.66962,1.57532,2.69407,3.55228
1.67038,1.57532,2.69423,3.5523
1.67115,1.57532,2.69592,3.56061
1.67191,1.57532,2.69658,3.56336
1.67268,1.57532,2.6969,3.56428
1.67345,1.57532,2.69723,3.56527
1.67421,1.57532,2.69774,3.56722
1.67498,1.57532,2.69902,3.57338
1.67574,1.57532,2.69955,3.57546
1.67651,1.57532,2.70004,3.57735
1.67728,1.57532,2.70139,3.58402
1.67804,1.57532,2.70216,3.58744
1.67881,1.57532,2.7022,3.58686
1.67957,1.57532,2.70278,3.58924
1.68034,1.57532,2.70327,3.59122
1.68111,1.57532,2.70475,3.59859
1.68187,1.57532,2.70501,3.59932
1.68264,1.57532,2.70532,3.60024
1.68341,1.57532,2.70607,3.60365
1.68417,1.57532,2.70663,3.606
1.68494,1.57532,2.70772,3.61136
1.6857,1.57532,2.70799,3.61209
1.68647,1.57532,2.70872,3.61544
1.68724,1.57532,2.70948,3.61896
1.688,1.57532,2.71006,3.62146
1.68877,1.57532,2.711,3.62605
1.68953,1.57532,2.7112,3.62641
1.6903,1.57532,2.71241,3.63254
1.69107,1.57532,2.71269,3.63341
1.69183,1.57532,2.7138,3.63903
1.6926,1.57532,2.71426,3.64091
1.69336,1.57532,2.71475,3.64293
1.69413,1.57532,2.71515,3.64447
1.6949,1.57532,2.71571,3.64696
1.69566,1.57532,2.71612,3.64856
1.69643,1.57532,2.71716,3.6539
1.69719,1.57532,2.71762,3.6558
1.69796,1.57532,2.71839,3.65954
1.69873,1.57532,2.71943,3.66497
1.69949,1.57532,2.71943,3.66409
1.70026,1.57532,2.72043,3.66928
1.70102,1.57532,2.72072,3.67023
1.70179,1.57532,2.72179,3.67585
1.70256,1.57532,2.72209,3.67688
1.70332,1.57532,2.72265,3.67939
1.70409,1.57532,2.7237,3.68497
1.70485,1.57532,2.72405,3.68634
1.70562,1.57532,2.72501,3.69132
1.70639,1.57532,2.72522,3.69185
1.70715,1.57532,2.72608,3.69632
1.70792,1.57532,2.72623,3.69643
1.70868,1.57532,2.72702,3.70049
1.70945,1.57532,2.72781,3.70453
1.71022,1.57532,2.72804,3.70517
1.71098,1.57532,2.7293,3.71219
1.71175,1.57532,2.72916,3.71054
1.71252,1.57532,2.73005,3.7153
1.71328,1.57532,2.73067,3.71832
1.71405,1.57532,2.73172,3.72413
1.71481,1.57532,2.73232,3.72714
1.71558,1.57532,2.73229,3.7261
1.71635,1.57532,2.73295,3.72947
1.71711,1.57532,2.73329,3.73082
1.71788,1.57532,2.73387,3.73372
1.71864,1.57532,2.73479,3.73873
1.71941,1.57532,2.73529,3.74113
1.72018,1.57532,2.73602,3.74505
1.72094,1.57532,2.73653,3.7475
1.72171,1.57532,2.7372,3.75104
1.72247,1.57532,2.73746,3.75189
1.72324,1.57532,2.73819,3.75581
1.72401,1.57532,2.73919,3.76155
1.57079,1.57683,1.57058,1.57662
1.57156,1.57683,1.69734,1.70327
1.57233,1.57683,1.812,1.82127
1.57309,1.57683,1.9123,1.92985
1.57386,1.57683,2.00434,2.03639
1.57463,1.57683,2.07825,2.12862
1.57539,1.57683,2.14612,2.22013
1.57616,1.57683,2.1979,2.29534
1.57692,1.57683,2.24288,2.36532
1.57769,1.57683,2.28417,2.43414
1.57846,1.57683,2.31533,2.48918
1.57922,1.57683,2.34222,2.53925
1.57999,1.57683,2.36835,2.59048
1.58075,1.57683,2.38717,2.62888
1.58152,1.57683,2.40425,2.66508
1.58229,1.57683,2.42112,2.70216
1.58305,1.57683,2.43619,2.73651
1.58382,1.57683,2.44962,2.76811
1.58458,1.57683,2.46118,2.79599
1.58535,1.57683,2.46986,2.81724
1.58612,1.57683,2.48235,2.84913
1.58688,1.57683,2.48925,2.86682
1.58765,1.57683,2.49768,2.88904
1.58841,1.57683,2.51043,2.92425
1.58918,1.57683,2.51037,2.92323
1.58995,1.57683,2.52114,2.9537
1.59071,1.57683,2.52757,2.97203
1.59148,1.57683,2.52905,2.97569
1.59224,1.57683,2.53473,2.99213
1.59301,1.57683,2.53969,3.00662
1.59378,1.57683,2.54303,3.01627
1.59454,1.57683,2.54755,3.0298
1.59531,1.57683,2.55547,3.05452
1.59607,1.57683,2.55488,3.05179
1.59684,1.57683,2.56115,3.07161
1.59761,1.57683,2.56294,3.07678
1.59837,1.57683,2.5659,3.08585
1.59914,1.57683,2.56889,3.09517
1.59991,1.57683,2.5731,3.10876
1.60067,1.57683,2.57645,3.11955
1.60144,1.57683,2.57797,3.12408
1.6022,1.57683,2.58187,3.13703
1.60297,1.57683,2.58344,3.14177
1.60374,1.57683,2.58553,3.14844
1.6045,1.57683,2.58837,3.15786
1.60527,1.57683,2.59305,3.17414
1.60603,1.57683,2.59205,3.16962
1.6068,1.57683,2.59589,3.18299
1.60757,1.57683,2.59743,3.18791
1.60833,1.57683,2.5995,3.19485
1.6091,1.57683,2.6023,3.20459
1.60986,1.57683,2.6024,3.20419
1.61063,1.57683,2.60642,3.21874
1.6114,1.57683,2.60775,3.22305
1.61216,1.57683,2.60937,3.22848
1.61293,1.57683,2.6131,3.24224
1.61369,1.57683,2.61442,3.24669
1.61446,1.57683,2.61447,3.24611
1.61523,1.57683,2.61567,3.25003
1.61599,1.57683,2.61865,3.26114
1.61676,1.57683,2.61887,3.2612
1.61752,1.57683,2.62079,3.26815
1.61829,1.57683,2.62233,3.27353
1.61906,1.57683,2.62468,3.28232
1.61982,1.57683,2.62499,3.28282
1.62059,1.57683,2.62626,3.2872
1.62135,1.57683,2.62773,3.29251
1.62212,1.57683,2.62985,3.30047
1.62289,1.57683,2.6308,3.3037
1.62365,1.57683,2.6313,3.30495
1.62442,1.57683,2.63465,3.31827
1.62518,1.57683,2.63563,3.32161
1.62595,1.57683,2.63707,3.32703
1.62672,1.57683,2.63754,3.32823
1.62748,1.57683,2.63804,3.32957
1.62825,1.57683,2.63889,3.33241
1.62902,1.57683,2.64038,3.33806
1.62978,1.57683,2.64234,3.3458
1.63055,1.57683,2.6431,3.34833
1.63131,1.57683,2.64326,3.34823
1.63208,1.57683,2.64615,3.36014
1.63285,1.57683,2.6475,3.36531
1.63361,1.57683,2.64724,3.36339
1.63438,1.57683,2.64831,3.36736
1.63514,1.57683,2.65008,3.37447
1.63591,1.57683,2.64986,3.3727
1.63668,1.57683,2.65254,3.38395
1.63744,1.57683,2.65215,3.38141
1.63821,1.57683,2.65473,3.39233
1.63897,1.57683,2.65468,3.39131
1.63974,1.57683,2.65465,3.39038
1.64051,1.57683,2.65622,3.39676
1.64127,1.57683,2.65807,3.40452
1.64204,1.57683,2.65855,3.40594
1.6428,1.57683,2.65904,3.40743
1.64357,1.57683,2.6597,3.40969
1.64434,1.57683,2.66103,3.4151
1.6451,1.57683,2.66191,3.41841
1.64587,1.57683,2.66281,3.42187
1.64663,1.57683,2.66455,3.42931
1.6474,1.57683,2.66405,3.42613
1.64817,1.57683,2.66523,3.43094
1.64893,1.57683,2.66655,3.43642
1.6497,1.57683,2.66706,3.43811
1.65046,1.57683,2.66852,3.44431
1.65123,1.57683,2.66902,3.44592
1.652,1.57683,2.66967,3.44824
1.65276,1.57683,2.67103,3.45408
1.65353,1.57683,2.67235,3.45974
1.65429,1.57683,2.67259,3.46006
1.65506,1.57683,2.67379,3.46519
1.65583,1.57683,2.67398,3.46532
1.65659,1.57683,2.67485,3.4688
1.65736,1.57683,2.67623,3.47485
1.65813,1.57683,2.67627,3.47427
1.65889,1.57683,2.67748,3.47949
1.65966,1.57683,2.67839,3.48325
1.66042,1.57683,2.67962,3.48862
1.66119,1.57683,2.68012,3.49037
1.66196,1.57683,2.68153,3.49668
1.66272,1.57683,2.68136,3.49503
1.66349,1.57683,2.68257,3.50037
1.66425,1.57683,2.68365,3.50508
1.66502,1.57683,2.68375,3.5048
1.66579,1.57683,2.68407,3.50565
1.66655,1.57683,2.68519,3.51063
1.66732,1.57683,2.68566,3.51223
1.66808,1.57683,2.68719,3.51936
1.66885,1.57683,2.68799,3.52271
1.66962,1.57683,2.6889,3.52669
1.67038,1.57683,2.68885,3.5256
1.67115,1.57683,2.68962,3.52885
1.67191,1.57683,2.69038,3.53202
1.67268,1.57683,2.69139,3.53653
1.67345,1.57683,2.69231,3.54059
1.67421,1.57683,2.69269,3.54181
1.67498,1.57683,2.69435,3.54987
1.67574,1.57683,2.69495,3.55229
1.67651,1.57683,2.69449,3.54905
1.67728,1.57683,2.69617,3.55727
1.67804,1.57683,2.6968,3.55986
1.67881,1.57683,2.69699,3.56008
1.67957,1.57683,2.69788,3.56412
1.68034,1.57683,2.69819,3.56502
1.68111,1.57683,2.69933,3.57043
1.68187,1.57683,2.69967,3.57147
1.68264,1.57683,2.70108,3.57842
1.68341,1.57683,2.70137,3.57919
1.68417,1.57683,2.70178,3.58063
1.68494,1.57683,2.70261,3.58445
1.6857,1.57683,2.70405,3.59162
1.68647,1.57683,2.70393,3.59017
1.68724,1.57683,2.70464,3.5933
1.688,1.57683,2.7053,3.59624
1.68877,1.57683,2.70605,3.59963
1.68953,1.57683,2.70725,3.60561
1.6903,1.57683,2.70703,3.60355
1.69107,1.57683,2.70789,3.60763
1.69183,1.57683,2.7087,3.61138
1.6926,1.57683,2.70964,3.61597
1.69336,1.57683,2.71057,3.62044
1.69413,1.57683,2.71095,3.62184
1.6949,1.57683,2.71212,3.62777
1.69566,1.57683,2.71244,3.62881
1.69643,1.57683,2.71331,3.63307
1.69719,1.57683,2.71339,3.63271
1.69796,1.57683,2.71469,3.63945
1.69873,1.57683,2.71459,3.63809
1.69949,1.57683,2.71567,3.64362
1.70026,1.57683,2.71682,3.64956
1.70102,1.57683,2.71696,3.6496
1.70179,1.57683,2.71787,3.6541
1.70256,1.57683,2.71851,3.65713
1.70332,1.57683,2.71852,3.6564
1.70409,1.57683,2.71908,3.65893
1.70485,1.57683,2.71989,3.66293
1.70562,1.57683,2.72105,3.66907
1.70639,1.57683,2.72125,3.66946
1.70715,1.57683,2.72175,3.67166
1.70792,1.57683,2.72219,3.67354
1.70868,1.57683,2.72301,3.67765
1.70945,1.57683,2.72367,3.68083
1.71022,1.57683,2.72442,3.6846
1.71098,1.57683,2.72538,3.68965
1.71175,1.57683,2.7254,3.68901
1.71252,1.57683,2.72653,3.69512
1.71328,1.57683,2.72674,3.69562
1.71405,1.57683,2.72759,3.70003
1.71481,1.57683,2.72809,3.70235
1.71558,1.57683,2.72908,3.7077
1.71635,1.57683,2.72955,3.7098
1.71711,1.57683,2.72993,3.71139
1.71788,1.57683,2.73063,3.71495
1.71864,1.57683,2.73112,3.71719
1.71941,1.57683,2.73179,3.72059
1.72018,1.57683,2.73305,3.72775
1.72094,1.57683,2.73312,3.72739
1.72171,1.57683,2.73383,3.73111
1.72247,1.57683,2.73437,3.73374
1.72324,1.57683,2.73527,3.73864
1.72401,1.57683,2.73537,3.73851
1.57079,1.57834,1.57062,1.57813
1.57156,1.57834,1.67249,1.67963
1.57233,1.57834,1.77031,1.77901
1.57309,1.57834,1.85443,1.86747
1.57386,1.57834,1.93561,1.95702
1.57463,1.57834,2.01139,2.04575
1.57539,1.57834,2.07677,2.1274
1.57616,1.57834,2.12534,2.19179
1.57692,1.57834,2.17146,2.25659
1.57769,1.57834,2.21174,2.31661
1.57846,1.57834,2.24925,2.37578
1.57922,1.57834,2.27669,2.42116
1.57999,1.57834,2.3053,2.4709
1.58075,1.57834,2.32865,2.51333
1.58152,1.57834,2.34993,2.55351
1.58229,1.57834,2.37444,2.60228
1.58305,1.57834,2.38893,2.63187
1.58382,1.57834,2.40289,2.6613
1.58458,1.57834,2.42055,2.70014
1.58535,1.57834,2.42693,2.71399
1.58612,1.57834,2.43966,2.74317
1.58688,1.57834,2.45046,2.76859
1.58765,1.57834,2.46327,2.79974
1.58841,1.57834,2.47041,2.8171
1.58918,1.57834,2.48068,2.84318
1.58995,1.57834,2.48562,2.85553
1.59071,1.57834,2.4943,2.87828
1.59148,1.57834,2.5037,2.90358
1.59224,1.57834,2.50391,2.90331
1.59301,1.57834,2.5125,2.927
1.59378,1.57834,2.51721,2.93984
1.59454,1.57834,2.52436,2.96017
1.59531,1.57834,2.5276,2.96902
1.59607,1.57834,2.53052,2.97704
1.59684,1.57834,2.53666,2.99499
1.59761,1.57834,2.54296,3.01386
1.59837,1.57834,2.54344,3.01447
1.59914,1.57834,2.54733,3.02599
1.59991,1.57834,2.55144,3.03837
1.60067,1.57834,2.55422,3.04655
1.60144,1.57834,2.55888,3.06101
1.6022,1.57834,2.56221,3.07125
1.60297,1.57834,2.5678,3.08927
1.60374,1.57834,2.56779,3.08841
1.6045,1.57834,2.57146,3.10009
1.60527,1.57834,2.576,3.115
1.60603,1.57834,2.57795,3.12092
1.6068,1.57834,2.57986,3.12684
1.60757,1.57834,2.58148,3.13174
1.60833,1.57834,2.58388,3.13952
1.6091,1.57834,2.58541,3.14414
1.60986,1.57834,2.58814,3.15319
1.61063,1.57834,2.59077,3.16195
1.6114,1.57834,2.593,3.16929
1.61216,1.57834,2.59495,3.1757
1.61293,1.57834,2.59848,3.18803
1.61369,1.57834,2.59787,3.18494
1.61446,1.57834,2.60247,3.20143
1.61523,1.57834,2.60317,3.2033
1.61599,1.57834,2.60385,3.20507
1.61676,1.57834,2.60607,3.21274
1.61752,1.57834,2.60852,3.22137
1.61829,1.57834,2.60937,3.2239
1.61906,1.57834,2.61051,3.22752
1.61982,1.57834,2.613,3.23643
1.62059,1.57834,2.61524,3.2445
1.62135,1.57834,2.6156,3.24511
1.62212,1.57834,2.61719,3.25066
1.62289,1.57834,2.62013,3.26168
1.62365,1.57834,2.6209,3.26395
1.62442,1.57834,2.62227,3.26872
1.62518,1.57834,2.62331,3.27216
1.62595,1.57834,2.62598,3.28227
1.62672,1.57834,2.62572,3.28039
1.62748,1.57834,2.62722,3.28575
1.62825,1.57834,2.62814,3.28879
1.62902,1.57834,2.63063,3.29837
1.62978,1.57834,2.63236,3.3048
1.63055,1.57834,2.63363,3.30937
1.63131,1.57834,2.63382,3.30938
1.63208,1.57834,2.63507,3.31388
1.63285,1.57834,2.6377,3.32431
1.63361,1.57834,2.63879,3.32818
1.63438,1.57834,2.63832,3.32534
1.63514,1.57834,2.64027,3.33298
1.63591,1.57834,2.64149,3.33747
1.63668,1.57834,2.64281,3.34241
1.63744,1.57834,2.64421,3.34776
1.63821,1.57834,2.6457,3.35351
1.63897,1.57834,2.6461,3.3545
1.63974,1.57834,2.64667,3.35622
1.64051,1.57834,2.64749,3.35907
1.64127,1.57834,2.64908,3.36534
1.64204,1.57834,2.65085,3.37251
1.6428,1.57834,2.65053,3.37029
1.64357,1.57834,2.6522,3.37702
1.64434,1.57834,2.65294,3.37959
1.6451,1.57834,2.65414,3.38423
1.64587,1.57834,2.65607,3.39227
1.64663,1.57834,2.65587,3.39055
1.6474,1.57834,2.65682,3.39414
1.64817,1.57834,2.65793,3.39844
1.64893,1.57834,2.65924,3.40371
1.6497,1.57834,2.65993,3.40614
1.65046,1.57834,2.66111,3.41083
1.65123,1.57834,2.66201,3.41427
1.652,1.57834,2.66317,3.41892
1.65276,1.57834,2.66465,3.4251
1.65353,1.57834,2.66463,3.42425
1.65429,1.57834,2.66607,3.43029
1.65506,1.57834,2.66643,3.43123
1.65583,1.57834,2.66805,3.43822
1.65659,1.57834,2.66888,3.44142
1.65736,1.57834,2.67002,3.44609
1.65813,1.57834,2.66983,3.44441
1.65889,1.57834,2.67072,3.44792
1.65966,1.57834,2.67198,3.45322
1.66042,1.57834,2.67337,3.45925
1.66119,1.57834,2.67339,3.45857
1.66196,1.57834,2.67466,3.46401
1.66272,1.57834,2.67535,3.46662
1.66349,1.57834,2.67602,3.46915
1.66425,1.57834,2.67729,3.47467
1.66502,1.57834,2.67753,3.47507
1.66579,1.57834,2.67817,3.47747
1.66655,1.57834,2.6796,3.48385
1.66732,1.57834,2.6808,3.48913
1.66808,1.57834,2.6816,3.49238
1.66885,1.57834,2.68195,3.49333
1.66962,1.57834,2.68262,3.49596
1.67038,1.57834,2.68451,3.5048
1.67115,1.57834,2.68448,3.50385
1.67191,1.57834,2.68598,3.51082
1.67268,1.57834,2.6859,3.50958
1.67345,1.57834,2.68647,3.51173
1.67421,1.57834,2.6872,3.51475
1.67498,1.57834,2.68805,3.51833
1.67574,1.57834,2.68866,3.5207
1.67651,1.57834,2.68977,3.52577
1.67728,1.57834,2.69062,3.52938
1.67804,1.57834,2.69117,3.53149
1.67881,1.57834,2.69172,3.53361
1.67957,1.57834,2.69303,3.53976
1.68034,1.57834,2.69359,3.54194
1.68111,1.57834,2.69384,3.54245
1.68187,1.57834,2.69463,3.54589
1.68264,1.57834,2.6958,3.55139
1.68341,1.57834,2.69657,3.5547
1.68417,1.57834,2.69695,3.55599
1.68494,1.57834,2.69852,3.56365
1.6857,1.57834,2.69831,3.56174
1.68647,1.57834,2.6994,3.56689
1.68724,1.57834,2.70005,3.56961
1.688,1.57834,2.70122,3.57527
1.68877,1.57834,2.70145,3.57574
1.68953,1.57834,2.70275,3.58208
1.6903,1.57834,2.70272,3.58116
1.69107,1.57834,2.70377,3.58616
1.69183,1.57834,2.705,3.59225
1.6926,1.57834,2.70564,3.59498
1.69336,1.57834,2.70576,3.59491
1.69413,1.57834,2.7069,3.60054
1.6949,1.57834,2.70686,3.5995
1.69566,1.57834,2.70848,3.60782
1.69643,1.57834,2.70844,3.60677
1.69719,1.57834,2.70969,3.61312
1.69796,1.57834,2.71024,3.61548
1.69873,1.57834,2.71048,3.61602
1.69949,1.57834,2.7111,3.61877
1.70026,1.57834,2.71204,3.62339
1.70102,1.57834,2.71282,3.62708
1.70179,1.57834,2.71345,3.62995
1.70256,1.57834,2.71408,3.63276
1.70332,1.57834,2.71503,3.63756
1.70409,1.57834,2.71535,3.63858
1.70485,1.57834,2.71602,3.64169
1.70562,1.57834,2.71664,3.64457
1.70639,1.57834,2.71715,3.64673
1.70715,1.57834,2.71803,3.65114
1.70792,1.57834,2.71861,3.65375
1.70868,1.57834,2.71969,3.6594
1.70945,1.57834,2.72026,3.66201
1.71022,1.57834,2.72119,3.66669
1.71098,1.57834,2.721,3.66482
1.71175,1.57834,2.7225,3.67303
1.71252,1.57834,2.72247,3.67204
1.71328,1.57834,2.72355,3.67777
1.71405,1.57834,2.72408,3.68021
1.71481,1.57834,2.725,3.68495
1.71558,1.57834,2.7249,3.68358
1.71635,1.57834,2.72577,3.68807
1.71711,1.57834,2.72687,3.69405
1.71788,1.57834,2.72744,3.69677
1.71864,1.57834,2.7278,3.69817
1.71941,1.57834,2.72817,3.69966
1.72018,1.57834,2.72916,3.70502
1.72094,1.57834,2.72943,3.70588
1.72171,1.57834,2.73067,3.71277
1.72247,1.57834,2.73086,3.71317
1.72324,1.57834,2.73154,3.71666
1.72401,1.57834,2.73222,3.72011
1.57079,1.57985,1.57065,1.57971
1.57156,1.57985,1.65598,1.66445
1.57233,1.57985,1.73807,1.74717
1.57309,1.57985,1.81174,1.82323
1.57386,1.57985,1.88384,1.90036
1.57463,1.57985,1.94902,1.9732
1.57539,1.57985,2.01343,2.04894
1.57616,1.57985,2.07103,2.12062
1.57692,1.57985,2.10821,2.16914
1.57769,1.57985,2.15078,2.22748
1.57846,1.57985,2.19015,2.28434
1.57922,1.57985,2.22057,2.33038
1.57999,1.57985,2.2521,2.38043
1.58075,1.57985,2.27695,2.42159
1.58152,1.57985,2.29829,2.45826
1.58229,1.57985,2.32004,2.49708
1.58305,1.57985,2.34458,2.54305
1.58382,1.57985,2.35483,2.56247
1.58458,1.57985,2.3737,2.59992
1.58535,1.57985,2.38677,2.62646
1.58612,1.57985,2.40034,2.65492
1.58688,1.57985,2.41225,2.68051
1.58765,1.57985,2.43112,2.72306
1.58841,1.57985,2.43812,2.73878
1.58918,1.57985,2.44442,2.75309
1.58995,1.57985,2.45216,2.77118
1.59071,1.57985,2.46157,2.79386
1.59148,1.57985,2.47041,2.81559
1.59224,1.57985,2.48038,2.84084
1.59301,1.57985,2.48654,2.85647
1.59378,1.57985,2.48938,2.8633
1.59454,1.57985,2.49627,2.88131
1.59531,1.57985,2.50182,2.89597
1.59607,1.57985,2.50754,2.9113
1.59684,1.57985,2.51268,2.92519
1.59761,1.57985,2.51652,2.93552
1.59837,1.57985,2.52171,2.94995
1.59914,1.57985,2.5259,2.96161
1.59991,1.57985,2.53223,2.97995
1.60067,1.57985,2.53693,2.99352
1.60144,1.57985,2.53967,3.00122
1.6022,1.57985,2.54147,3.00604
1.60297,1.57985,2.54647,3.02098
1.60374,1.57985,2.55166,3.03686
1.6045,1.57985,2.5527,3.03937
1.60527,1.57985,2.55516,3.04653
1.60603,1.57985,2.55967,3.06054
1.6068,1.57985,2.56206,3.0677
1.60757,1.57985,2.56371,3.0724
1.60833,1.57985,2.56782,3.08542
1.6091,1.57985,2.57207,3.09908
1.60986,1.57985,2.57503,3.1085
1.61063,1.57985,2.57492,3.10735
1.6114,1.57985,2.57802,3.11732
1.61216,1.57985,2.57978,3.12271
1.61293,1.57985,2.58267,3.13212
1.61369,1.57985,2.58466,3.13861
1.61446,1.57985,2.58653,3.14429
1.61523,1.57985,2.58986,3.15561
1.61599,1.57985,2.59303,3.16639
1.61676,1.57985,2.59298,3.16535
1.61752,1.57985,2.59484,3.1714
1.61829,1.57985,2.59795,3.18218
1.61906,1.57985,2.59892,3.18503
1.61982,1.57985,2.60075,3.19107
1.62059,1.57985,2.60213,3.19549
1.62135,1.57985,2.60305,3.19818
1.62212,1.57985,2.60723,3.2134
1.62289,1.57985,2.60698,3.21158
1.62365,1.57985,2.6095,3.22058
1.62442,1.57985,2.61064,3.2242
1.62518,1.57985,2.61366,3.23524
1.62595,1.57985,2.61429,3.2369
1.62672,1.57985,2.61656,3.24513
1.62748,1.57985,2.61845,3.25188
1.62825,1.57985,2.61818,3.24997
1.62902,1.57985,2.62094,3.26027
1.62978,1.57985,2.62265,3.26644
1.63055,1.57985,2.62257,3.26529
1.63131,1.57985,2.6245,3.27237
1.63208,1.57985,2.62535,3.27502
1.63285,1.57985,2.62697,3.2809
1.63361,1.57985,2.62813,3.28489
1.63438,1.57985,2.63076,3.29502
1.63514,1.57985,2.63146,3.29718
1.63591,1.57985,2.63223,3.29962
1.63668,1.57985,2.63445,3.30817
1.63744,1.57985,2.6359,3.31355
1.63821,1.57985,2.63558,3.31139
1.63897,1.57985,2.63816,3.32162
1.63974,1.57985,2.63894,3.32419
1.64051,1.57985,2.64,3.32793
1.64127,1.57985,2.64064,3.32994
1.64204,1.57985,2.64153,3.33302
1.6428,1.57985,2.6428,3.33773
1.64357,1.57985,2.6442,3.3431
1.64434,1.57985,2.64578,3.34925
1.6451,1.57985,2.64673,3.35267
1.64587,1.57985,2.64796,3.35731
1.64663,1.57985,2.6486,3.35937
1.6474,1.57985,2.65043,3.36675
1.64817,1.57985,2.65114,3.36919
1.64893,1.57985,2.65163,3.37059
1.6497,1.57985,2.65236,3.37309
1.65046,1.57985,2.65366,3.37819
1.65123,1.57985,2.65462,3.38176
1.652,1.57985,2.65625,3.38844
1.65276,1.57985,2.65645,3.38858
1.65353,1.57985,2.65771,3.39356
1.65429,1.57985,2.65862,3.39698
1.65506,1.57985,2.65942,3.39992
1.65583,1.57985,2.66028,3.40312
1.65659,1.57985,2.66184,3.40963
1.65736,1.57985,2.6628,3.41332
1.65813,1.57985,2.66396,3.41798
1.65889,1.57985,2.66439,3.41924
1.65966,1.57985,2.66482,3.42047
1.66042,1.57985,2.66729,3.43147
1.66119,1.57985,2.66775,3.43288
1.66196,1.57985,2.66833,3.43485
1.66272,1.57985,2.66984,3.44135
1.66349,1.57985,2.67059,3.44416
1.66425,1.57985,2.67181,3.44939
1.66502,1.57985,2.67149,3.44698
1.66579,1.57985,2.6726,3.45163
1.66655,1.57985,2.67404,3.45785
1.66732,1.57985,2.67483,3.46097
1.66808,1.57985,2.67523,3.46214
1.66885,1.57985,2.67662,3.46826
1.66962,1.57985,2.67692,3.46897
1.67038,1.57985,2.67802,3.47365
1.67115,1.57985,2.67867,3.4761
1.67191,1.57985,2.6797,3.4805
1.67268,1.57985,2.68085,3.48549
1.67345,1.57985,2.68119,3.48637
1.67421,1.57985,2.68188,3.48912
1.67498,1.57985,2.68354,3.49673
1.67574,1.57985,2.68352,3.49588
1.67651,1.57985,2.68504,3.50286
1.67728,1.57985,2.68579,3.50588
1.67804,1.57985,2.68593,3.50584
1.67881,1.57985,2.68687,3.50992
1.67957,1.57985,2.68817,3.51584
1.68034,1.57985,2.68849,3.51676
1.68111,1.57985,2.68991,3.52338
1.68187,1.57985,2.69058,3.52609
1.68264,1.57985,2.69029,3.52377
1.68341,1.57985,2.6921,3.5325
1.68417,1.57985,2.69242,3.53341
1.68494,1.57985,2.69298,3.53557
1.6857,1.57985,2.69449,3.54287
1.68647,1.57985,2.69512,3.54539
1.68724,1.57985,2.69587,3.54866
1.688,1.57985,2.69602,3.54866
1.68877,1.57985,2.69714,3.55383
1.68953,1.57985,2.69822,3.55898
1.6903,1.57985,2.69814,3.55769
1.69107,1.57985,2.6997,3.56542
1.69183,1.57985,2.69999,3.56617
1.6926,1.57985,2.70067,3.56909
1.69336,1.57985,2.70143,3.57252
1.69413,1.57985,2.7026,3.57813
1.6949,1.57985,2.70261,3.57742
1.69566,1.57985,2.70363,3.58223
1.69643,1.57985,2.70394,3.58318
1.69719,1.57985,2.70558,3.59154
1.69796,1.57985,2.70561,3.59091
1.69873,1.57985,2.70626,3.59373
1.69949,1.57985,2.70757,3.60036
1.70026,1.57985,2.70772,3.60038
1.70102,1.57985,2.70867,3.60498
1.70179,1.57985,2.70959,3.60939
1.70256,1.57985,2.70996,3.6107
1.70332,1.57985,2.71022,3.6114
1.70409,1.57985,2.71124,3.6164
1.70485,1.57985,2.7122,3.62116
1.70562,1.57985,2.71298,3.62483
1.70639,1.57985,2.71318,3.62524
1.70715,1.57985,2.71389,3.62852
1.70792,1.57985,2.71474,3.63266
1.70868,1.57985,2.716,3.63927
1.70945,1.57985,2.71658,3.64184
1.71022,1.57985,2.71696,3.6433
1.71098,1.57985,2.7175,3.64564
1.71175,1.57985,2.71827,3.64942
1.71252,1.57985,2.71876,3.6515
1.71328,1.57985,2.7195,3.65506
1.71405,1.57985,2.72046,3.66004
1.71481,1.57985,2.72121,3.66372
