theta_cs, phi_cs, theta_prime, phi_prime
2.56641,4.90275,3.07829,19.137
2.64189,4.90275,3.08911,22.1076
2.71738,4.90275,3.09886,26.0773
2.79286,4.90275,3.10772,31.6619
2.86834,4.90275,3.11584,40.1622
2.94383,4.90275,3.1234,54.8729
3.01931,4.90275,3.13054,87.2399
3.09479,4.90275,3.13741,222.591
0,5.05596,nan,nan
0.0754827,5.05596,0.00676459,-129.547
0.150965,5.05596,0.0136792,-61.4695
0.226448,5.05596,0.0208446,-38.5708
0.301931,5.05596,0.028362,-26.9823
0.377414,5.05596,0.0363302,-19.9346
0.452896,5.05596,0.0448417,-15.1748
0.528379,5.05596,0.053976,-11.7397
0.603862,5.05596,0.0637891,-9.14977
0.679344,5.05596,0.0742992,-7.14008
0.754827,5.05596,0.0854657,-5.55305
0.83031,5.05596,0.09716,-4.28995
0.905792,5.05596,0.109126,-3.28721
0.981275,5.05596,0.120923,-2.50456
1.05676,5.05596,0.131849,-1.91982
1.13224,5.05596,0.140832,-1.52869
1.20772,5.05596,0.146305,-1.35034
1.28321,5.05596,0.14612,-1.44315
1.35869,5.05596,0.137798,-1.9397
1.43417,5.05596,0.119865,-3.10926
1.50965,5.05596,0.0950035,-5.37707
1.58514,5.05596,3.06198,17.5755
1.66062,5.05596,3.03677,14.4705
1.7361,5.05596,3.01382,12.6727
1.81158,5.05596,2.99953,11.8021
1.88707,5.05596,2.99458,11.4817
1.96255,5.05596,2.99683,11.5024
2.03803,5.05596,3.00386,11.7658
2.11352,5.05596,3.01373,12.2313
2.189,5.05596,3.02509,12.8897
2.26448,5.05596,3.03702,13.7525
2.33996,5.05596,3.04893,14.8483
2.41545,5.05596,3.06044,16.2254
2.49093,5.05596,3.07137,17.9589
2.56641,5.05596,3.08161,20.1662
2.64189,5.05596,3.09116,23.0377
2.71738,5.05596,3.10005,26.9022
2.79286,5.05596,3.10835,32.3757
2.86834,5.05596,3.11613,40.76
2.94383,5.05596,3.12351,55.3508
3.01931,5.05596,3.13056,87.595
3.09479,5.05596,3.13741,222.822
0,5.20917,nan,nan
0.0754827,5.20917,0.00675918,-129.513
0.150965,5.20917,0.0136353,-61.5518
0.226448,5.20917,0.0206933,-38.7685
0.301931,5.20917,0.0279941,-27.2925
0.377414,5.20917,0.0355905,-20.3538
0.452896,5.20917,0.0435214,-15.6986
0.528379,5.20917,0.0518051,-12.3636
0.603862,5.20917,0.0604296,-9.86922
0.679344,5.20917,0.0693396,-7.9512
0.754827,5.20917,0.0784213,-6.45322
0.83031,5.20917,0.0874818,-5.27861
0.905792,5.20917,0.0962257,-4.36681
0.981275,5.20917,0.104228,-3.68157
1.05676,5.20917,0.110908,-3.20562
1.13224,5.20917,0.115521,-2.93969
1.20772,5.20917,0.117189,-2.90504
1.28321,5.20917,0.115044,-3.14901
1.35869,5.20917,0.108565,-3.75031
1.43417,5.20917,0.0981349,-4.81066
1.50965,5.20917,0.0854613,-6.40231
1.58514,5.20917,3.06398,18.0531
1.66062,5.20917,3.05121,16.1531
1.7361,5.20917,3.03911,14.7657
1.81158,5.20917,3.03005,13.8918
1.88707,5.20917,3.02524,13.4375
1.96255,5.20917,3.02463,13.3069
2.03803,5.20917,3.02753,13.4335
2.11352,5.20917,3.03302,13.7805
2.189,5.20917,3.04028,14.3351
2.26448,5.20917,3.04863,15.1034
2.33996,5.20917,3.05753,16.1096
2.41545,5.20917,3.06663,17.3984
2.49093,5.20917,3.07567,19.042
2.56641,5.20917,3.08448,21.1562
2.64189,5.20917,3.09298,23.9305
2.71738,5.20917,3.10113,27.6932
2.79286,5.20917,3.10893,33.0604
2.86834,5.20917,3.1164,41.3343
2.94383,5.20917,3.12361,55.8114
3.01931,5.20917,3.13059,87.9394
3.09479,5.20917,3.13741,223.048
0,5.36238,nan,nan
0.0754827,5.36238,0.00675422,-129.468
0.150965,5.36238,0.0135951,-61.6154
0.226448,5.36238,0.0205559,-38.9383
0.301931,5.36238,0.0276638,-27.566
0.377414,5.36238,0.0349352,-20.7278
0.452896,5.36238,0.042371,-16.1696
0.528379,5.36238,0.0499505,-12.9277
0.603862,5.36238,0.0576239,-10.5227
0.679344,5.36238,0.065304,-8.69056
0.754827,5.36238,0.072857,-7.27576
0.83031,5.36238,0.0800923,-6.18252
0.905792,5.36238,0.0867546,-5.3513
0.981275,5.36238,0.0925189,-4.7465
1.05676,5.36238,0.0969964,-4.35026
1.13224,5.36238,0.09976,-4.15938
1.20772,5.36238,0.100404,-4.18396
1.28321,5.36238,0.0986528,-4.44548
1.35869,5.36238,0.0945122,-4.97139
1.43417,5.36238,0.0884124,-5.78129
1.50965,5.36238,0.0812185,-6.86179
1.58514,5.36238,3.06491,18.3631
1.66062,5.36238,3.05758,17.1473
1.7361,5.36238,3.05068,16.1646
1.81158,5.36238,3.04524,15.4635
1.88707,5.36238,3.04198,15.0412
1.96255,5.36238,3.04116,14.8729
2.03803,5.36238,3.04265,14.9321
2.11352,5.36238,3.04612,15.2015
2.189,5.36238,3.05113,15.6759
2.26448,5.36238,3.05728,16.3637
2.33996,5.36238,3.0642,17.2892
2.41545,5.36238,3.07158,18.496
2.49093,5.36238,3.0792,20.0555
2.56641,5.36238,3.08689,22.0826
2.64189,5.36238,3.09454,24.7661
2.71738,5.36238,3.10207,28.4342
2.79286,5.36238,3.10944,33.7031
2.86834,5.36238,3.11665,41.8751
2.94383,5.36238,3.1237,56.2475
3.01931,5.36238,3.13061,88.2686
3.09479,5.36238,3.13741,223.269
0,5.51559,nan,nan
0.0754827,5.51559,0.0067498,-129.412
0.150965,5.51559,0.0135595,-61.6551
0.226448,5.51559,0.0204352,-39.0724
0.301931,5.51559,0.0273763,-27.7925
0.377414,5.51559,0.0343719,-21.0439
0.452896,5.51559,0.0413969,-16.5721
0.528379,5.51559,0.0484078,-13.413
0.603862,5.51559,0.0553378,-11.0871
0.679344,5.51559,0.0620927,-9.3304
0.754827,5.51559,0.0685465,-7.9871
0.83031,5.51559,0.0745396,-6.96126
0.905792,5.51559,0.0798787,-6.1926
0.981275,5.51559,0.0843428,-5.6438
1.05676,5.51559,0.0876977,-5.2933
1.13224,5.51559,0.0897226,-5.13093
1.20772,5.51559,0.0902521,-5.15446
1.28321,5.51559,0.0892308,-5.36575
1.35869,5.51559,0.0867683,-5.76507
1.43417,5.51559,0.0831685,-6.34297
1.50965,5.51559,0.0789024,-7.07076
1.58514,5.51559,3.06543,18.6059
1.66062,5.51559,3.06103,17.8106
1.7361,5.51559,3.05695,17.1348
1.81158,5.51559,3.05373,16.6227
1.88707,5.51559,3.05179,16.2944
1.96255,5.51559,3.05136,16.1547
2.03803,5.51559,3.05247,16.2019
2.11352,5.51559,3.05502,16.4352
2.189,5.51559,3.05883,16.8593
2.26448,5.51559,3.06365,17.4883
2.33996,5.51559,3.06926,18.3493
2.41545,5.51559,3.07545,19.4871
2.49093,5.51559,3.08204,20.9736
2.56641,5.51559,3.08887,22.9238
2.64189,5.51559,3.09584,25.5268
2.71738,5.51559,3.10287,29.1106
2.79286,5.51559,3.10988,34.2919
2.86834,5.51559,3.11686,42.3733
2.94383,5.51559,3.12378,56.6525
3.01931,5.51559,3.13063,88.5783
3.09479,5.51559,3.13741,223.483
0,5.6688,nan,nan
0.0754827,5.6688,0.00674604,-129.341
0.150965,5.6688,0.0135294,-61.6663
0.226448,5.6688,0.0203334,-39.1643
0.301931,5.6688,0.0271358,-27.9631
0.377414,5.6688,0.0339058,-21.2908
0.452896,5.6688,0.0406015,-16.8924
0.528379,5.6688,0.0471674,-13.8034
0.603862,5.6688,0.0535325,-11.544
0.679344,5.6688,0.0596078,-9.84937
0.754827,5.6688,0.065287,-8.56333
0.83031,5.6688,0.0704467,-7.58884
0.905792,5.6688,0.0749516,-6.864
0.981275,5.6688,0.0786613,-6.34883
1.05676,5.6688,0.0814446,-6.01765
1.13224,5.6688,0.0831972,-5.85407
1.20772,5.6688,0.0838655,-5.84716
1.28321,5.6688,0.0834709,-5.98779
1.35869,5.6688,0.0821275,-6.26464
1.43417,5.6688,0.0800446,-6.66005
1.50965,5.6688,0.0775061,-7.14634
1.58514,5.6688,3.06575,18.8146
1.66062,5.6688,3.06309,18.2907
1.7361,5.6688,3.06069,17.835
1.81158,5.6688,3.05885,17.4819
1.88707,5.6688,3.05785,17.2552
1.96255,5.6688,3.05785,17.1695
2.03803,5.6688,3.05894,17.2349
2.11352,5.6688,3.06109,17.4606
2.189,5.6688,3.06424,17.8594
2.26448,5.6688,3.06827,18.4505
2.33996,5.6688,3.07304,19.2645
2.41545,5.6688,3.07841,20.3486
2.49093,5.6688,3.08425,21.7759
2.56641,5.6688,3.09045,23.6623
2.64189,5.6688,3.0969,26.1975
2.71738,5.6688,3.10352,29.7099
2.79286,5.6688,3.11025,34.8165
2.86834,5.6688,3.11704,42.8206
2.94383,5.6688,3.12385,57.0203
3.01931,5.6688,3.13064,88.865
3.09479,5.6688,3.13742,223.687
0,5.82202,nan,nan
0.0754827,5.82202,0.00674302,-129.254
0.150965,5.82202,0.0135052,-61.6453
0.226448,5.82202,0.0202523,-39.2081
0.301931,5.82202,0.0269456,-28.0701
0.377414,5.82202,0.0335403,-21.459
0.452896,5.82202,0.0399846,-17.1194
0.528379,5.82202,0.0462178,-14.0862
0.603862,5.82202,0.0521706,-11.8788
0.679344,5.82202,0.0577643,-10.2322
0.754827,5.82202,0.0629131,-8.98885
0.83031,5.82202,0.0675258,-8.05064
0.905792,5.82202,0.0715111,-7.35383
0.981275,5.82202,0.0747841,-6.85601
1.05676,5.82202,0.077276,-6.52817
1.13224,5.82202,0.0789451,-6.34967
1.20772,5.82202,0.079789,-6.30452
1.28321,5.82202,0.0798542,-6.37839
1.35869,5.82202,0.0792418,-6.55581
1.43417,5.82202,0.0781039,-6.81792
1.50965,5.82202,0.0766305,-7.14084
1.58514,5.82202,3.06595,19.0033
1.66062,5.82202,3.06438,18.6568
1.7361,5.82202,3.06301,18.3538
1.81158,5.82202,3.06205,18.1213
1.88707,5.82202,3.06168,17.9813
1.96255,5.82202,3.06203,17.9509
2.03803,5.82202,3.06318,18.045
2.11352,5.82202,3.06517,18.2782
2.189,5.82202,3.06796,18.6678
2.26448,5.82202,3.07152,19.2372
2.33996,5.82202,3.07575,20.0198
2.41545,5.82202,3.08058,21.065
2.49093,5.82202,3.08591,22.4475
2.56641,5.82202,3.09165,24.2843
2.64189,5.82202,3.09771,26.7658
2.71738,5.82202,3.10404,30.2213
2.79286,5.82202,3.11054,35.2682
2.86834,5.82202,3.11718,43.2102
2.94383,5.82202,3.1239,57.346
3.01931,5.82202,3.13066,89.1254
3.09479,5.82202,3.13742,223.881
0,5.97523,nan,nan
0.0754827,5.97523,0.00674082,-129.15
0.150965,5.97523,0.0134876,-61.5889
0.226448,5.97523,0.0201933,-39.1991
0.301931,5.97523,0.026808,-28.1074
0.377414,5.97523,0.0332778,-21.5411
0.452896,5.97523,0.0395451,-17.2442
0.528379,5.97523,0.0455479,-14.2514
0.603862,5.97523,0.0512205,-12.0815
0.679344,5.97523,0.0564945,-10.4685
0.754827,5.97523,0.0613005,-9.25432
0.83031,5.97523,0.065571,-8.33957
0.905792,5.97523,0.0692445,-7.6591
0.981275,5.97523,0.0722706,-7.16869
1.05676,5.97523,0.0746162,-6.83713
1.13224,5.97523,0.076272,-6.64129
1.20772,5.97523,0.0772585,-6.56265
1.28321,5.97523,0.0776303,-6.58467
1.35869,5.97523,0.0774761,-6.6908
1.43417,5.97523,0.0769156,-6.8629
1.50965,5.97523,0.0760909,-7.08035
1.58514,5.97523,3.06608,19.1786
1.66062,5.97523,3.06517,18.9443
1.7361,5.97523,3.06442,18.7414
1.81158,5.97523,3.064,18.5921
1.88707,5.97523,3.06404,18.5159
1.96255,5.97523,3.06463,18.5302
2.03803,5.97523,3.06587,18.6514
2.11352,5.97523,3.06779,18.8965
2.189,5.97523,3.07039,19.2853
2.26448,5.97523,3.07367,19.8437
2.33996,5.97523,3.07758,20.607
2.41545,5.97523,3.08206,21.6264
2.49093,5.97523,3.08705,22.9779
2.56641,5.97523,3.09248,24.7795
2.64189,5.97523,3.09829,27.2224
2.71738,5.97523,3.1044,30.6366
2.79286,5.97523,3.11075,35.6399
2.86834,5.97523,3.11728,43.5366
2.94383,5.97523,3.12394,57.6256
3.01931,5.97523,3.13067,89.3572
3.09479,5.97523,3.13742,224.065
0,6.12844,nan,nan
0.0754827,6.12844,0.00673947,-129.026
0.150965,6.12844,0.0134768,-61.4949
0.226448,6.12844,0.0201574,-39.1341
0.301931,6.12844,0.0267245,-28.0707
0.377414,6.12844,0.0331194,-21.5317
0.452896,6.12844,0.0392815,-17.2608
0.528379,6.12844,0.0451487,-14.2924
0.603862,6.12844,0.0506588,-12.1449
0.679344,6.12844,0.05575,-10.5519
0.754827,6.12844,0.0603637,-9.3546
0.83031,6.12844,0.0644464,-8.45285
0.905792,6.12844,0.0679538,-7.78064
0.981275,6.12844,0.0708538,-7.29265
1.05676,6.12844,0.0731315,-6.95651
1.13224,6.12844,0.074793,-6.74784
1.20772,6.12844,0.0758688,-6.647
1.28321,6.12844,0.0764152,-6.6367
1.35869,6.12844,0.0765137,-6.70026
1.43417,6.12844,0.0762675,-6.8204
1.50965,6.12844,0.0757953,-6.97849
1.58514,6.12844,3.06615,19.344
1.66062,6.12844,3.0656,19.1721
1.7361,6.12844,3.0652,19.0261
1.81158,6.12844,3.06507,18.9254
1.88707,6.12844,3.06533,18.8879
1.96255,6.12844,3.06607,18.9306
2.03803,6.12844,3.06736,19.0703
2.11352,6.12844,3.06925,19.3249
2.189,6.12844,3.07177,19.7155
2.26448,6.12844,3.0749,20.2691
2.33996,6.12844,3.07863,21.0223
2.41545,6.12844,3.08292,22.0271
2.49093,6.12844,3.08772,23.3605
2.56641,6.12844,3.09298,25.1411
2.64189,6.12844,3.09863,27.5608
2.71738,6.12844,3.10462,30.9498
2.79286,6.12844,3.11088,35.9266
2.86834,6.12844,3.11735,43.7956
2.94383,6.12844,3.12396,57.856
3.01931,6.12844,3.13067,89.5585
3.09479,6.12844,3.13742,224.236
0,6.28165,nan,nan
0.0754827,6.28165,0.00673901,-128.883
0.150965,6.28165,0.0134732,-61.3618
0.226448,6.28165,0.0201452,-39.0109
0.301931,6.28165,0.0266963,-27.9571
0.377414,6.28165,0.0330659,-21.4274
0.452896,6.28165,0.0391926,-17.1654
0.528379,6.28165,0.0450146,-14.2053
0.603862,6.28165,0.0504707,-12.0654
0.679344,6.28165,0.0555018,-10.479
0.754827,6.28165,0.0600527,-9.28727
0.83031,6.28165,0.064075,-8.38971
0.905792,6.28165,0.0675296,-7.72001
0.981275,6.28165,0.0703904,-7.2325
1.05676,6.28165,0.0726482,-6.89442
1.13224,6.28165,0.0743136,-6.68103
1.20772,6.28165,0.0754199,-6.57239
1.28321,6.28165,0.0760236,-6.55103
1.35869,6.28165,0.0762038,-6.6003
1.43417,6.28165,0.0760587,-6.70325
1.50965,6.28165,0.0756999,-6.84194
1.58514,6.28165,3.06617,19.5012
1.66062,6.28165,3.06574,19.3495
1.7361,6.28165,3.06545,19.2222
1.81158,6.28165,3.06541,19.1376
1.88707,6.28165,3.06574,19.1132
1.96255,6.28165,3.06653,19.1658
2.03803,6.28165,3.06784,19.3121
2.11352,6.28165,3.06973,19.5703
2.189,6.28165,3.07222,19.9619
2.26448,6.28165,3.07531,20.5142
2.33996,6.28165,3.07898,21.2642
2.41545,6.28165,3.08321,22.2642
2.49093,6.28165,3.08795,23.5916
2.56641,6.28165,3.09315,25.3652
2.64189,6.28165,3.09875,27.777
2.71738,6.28165,3.1047,31.1575
2.79286,6.28165,3.11092,36.1253
2.86834,6.28165,3.11737,43.9848
2.94383,6.28165,3.12397,58.0355
3.01931,6.28165,3.13067,89.728
3.09479,6.28165,3.13742,224.396
